,Instrument,Granularity,Complete,Volume,Time,Open,High,Low,Close
30406,EUR_USD,S5,True,6,2022-01-10T08:49:25.000000000Z,1.13266,1.13266,1.13262,1.13264
30438,EUR_USD,S5,True,14,2022-01-10T08:49:35.000000000Z,1.13266,1.13274,1.13266,1.13274
30487,EUR_USD,S5,True,16,2022-01-10T08:49:50.000000000Z,1.13283,1.1329,1.13282,1.13286
30501,EUR_USD,S5,True,8,2022-01-10T08:49:55.000000000Z,1.13287,1.13293,1.13287,1.13288
30519,EUR_USD,S5,True,12,2022-01-10T08:50:00.000000000Z,1.1329,1.13292,1.13286,1.13288
30550,EUR_USD,S5,True,12,2022-01-10T08:50:10.000000000Z,1.13276,1.13281,1.13274,1.13281
30630,EUR_USD,S5,True,5,2022-01-10T08:50:35.000000000Z,1.13293,1.13293,1.13288,1.1329
30649,EUR_USD,S5,True,9,2022-01-10T08:50:40.000000000Z,1.13288,1.1329,1.13287,1.13288
30694,EUR_USD,S5,True,19,2022-01-10T08:50:55.000000000Z,1.13286,1.13286,1.13276,1.13281
30729,EUR_USD,S5,True,8,2022-01-10T08:51:05.000000000Z,1.13276,1.13278,1.13275,1.13275
30762,EUR_USD,S5,True,1,2022-01-10T08:51:15.000000000Z,1.13278,1.13278,1.13278,1.13278
30779,EUR_USD,S5,True,10,2022-01-10T08:51:20.000000000Z,1.13279,1.13282,1.13278,1.13281
30793,EUR_USD,S5,True,7,2022-01-10T08:51:25.000000000Z,1.13282,1.13282,1.13278,1.13278
30825,EUR_USD,S5,True,3,2022-01-10T08:51:35.000000000Z,1.13279,1.13279,1.13276,1.13276
30874,EUR_USD,S5,True,9,2022-01-10T08:51:50.000000000Z,1.13273,1.13273,1.13268,1.1327
30919,EUR_USD,S5,True,3,2022-01-10T08:52:00.000000000Z,1.1327,1.13273,1.1327,1.13272
31004,EUR_USD,S5,True,6,2022-01-10T08:52:25.000000000Z,1.13266,1.13266,1.13264,1.13265
31057,EUR_USD,S5,True,1,2022-01-10T08:52:45.000000000Z,1.13268,1.13268,1.13268,1.13268
31073,EUR_USD,S5,True,4,2022-01-10T08:52:50.000000000Z,1.13267,1.13267,1.13265,1.13266
31088,EUR_USD,S5,True,2,2022-01-10T08:52:55.000000000Z,1.13267,1.13267,1.13266,1.13266
31105,EUR_USD,S5,True,13,2022-01-10T08:53:00.000000000Z,1.13267,1.13274,1.13266,1.13273
31170,EUR_USD,S5,True,7,2022-01-10T08:53:15.000000000Z,1.1328,1.13284,1.1328,1.13284
31236,EUR_USD,S5,True,4,2022-01-10T08:53:40.000000000Z,1.13282,1.13282,1.13278,1.1328
31265,EUR_USD,S5,True,5,2022-01-10T08:53:50.000000000Z,1.13282,1.13282,1.13276,1.13276
31299,EUR_USD,S5,True,11,2022-01-10T08:54:00.000000000Z,1.13276,1.13276,1.13268,1.13269
31446,EUR_USD,S5,True,4,2022-01-10T08:54:45.000000000Z,1.13298,1.13298,1.13296,1.13296
31462,EUR_USD,S5,True,5,2022-01-10T08:54:50.000000000Z,1.13298,1.13302,1.13298,1.13298
31479,EUR_USD,S5,True,9,2022-01-10T08:54:55.000000000Z,1.133,1.13308,1.133,1.13302
31512,EUR_USD,S5,True,2,2022-01-10T08:55:05.000000000Z,1.13308,1.13308,1.13306,1.13306
31544,EUR_USD,S5,True,6,2022-01-10T08:55:15.000000000Z,1.13306,1.13306,1.13301,1.13301
31574,EUR_USD,S5,True,7,2022-01-10T08:55:25.000000000Z,1.13304,1.13308,1.13304,1.13306
31621,EUR_USD,S5,True,3,2022-01-10T08:55:40.000000000Z,1.13306,1.1331,1.13306,1.1331
31677,EUR_USD,S5,True,5,2022-01-10T08:56:15.000000000Z,1.13316,1.13316,1.13312,1.13312
31693,EUR_USD,S5,True,3,2022-01-10T08:56:25.000000000Z,1.1331,1.1331,1.13306,1.13306
31757,EUR_USD,S5,True,11,2022-01-10T08:56:45.000000000Z,1.13302,1.13304,1.13298,1.13304
31773,EUR_USD,S5,True,8,2022-01-10T08:56:50.000000000Z,1.13304,1.1331,1.13304,1.13309
31803,EUR_USD,S5,True,2,2022-01-10T08:57:00.000000000Z,1.13318,1.1332,1.13318,1.1332
31819,EUR_USD,S5,True,7,2022-01-10T08:57:05.000000000Z,1.13322,1.13324,1.13322,1.13324
31886,EUR_USD,S5,True,2,2022-01-10T08:57:20.000000000Z,1.13333,1.13333,1.13332,1.13332
31936,EUR_USD,S5,True,8,2022-01-10T08:57:35.000000000Z,1.13339,1.13341,1.13337,1.13337
31973,EUR_USD,S5,True,5,2022-01-10T08:57:50.000000000Z,1.13339,1.13342,1.13339,1.13341
31988,EUR_USD,S5,True,5,2022-01-10T08:57:55.000000000Z,1.13343,1.13346,1.13343,1.13343
32056,EUR_USD,S5,True,1,2022-01-10T08:58:20.000000000Z,1.13356,1.13356,1.13356,1.13356
32069,EUR_USD,S5,True,10,2022-01-10T08:58:25.000000000Z,1.13358,1.13358,1.13353,1.13355
32113,EUR_USD,S5,True,5,2022-01-10T08:58:40.000000000Z,1.13354,1.13355,1.13353,1.13353
32131,EUR_USD,S5,True,16,2022-01-10T08:58:45.000000000Z,1.13351,1.13352,1.1335,1.1335
32147,EUR_USD,S5,True,9,2022-01-10T08:58:50.000000000Z,1.13351,1.13351,1.13341,1.13344
32162,EUR_USD,S5,True,5,2022-01-10T08:58:55.000000000Z,1.13344,1.13344,1.13342,1.13342
32191,EUR_USD,S5,True,19,2022-01-10T08:59:05.000000000Z,1.13338,1.13347,1.13337,1.13346
32208,EUR_USD,S5,True,10,2022-01-10T08:59:10.000000000Z,1.13347,1.13347,1.1334,1.13343
32247,EUR_USD,S5,True,14,2022-01-10T08:59:25.000000000Z,1.1334,1.13344,1.13338,1.13341
32275,EUR_USD,S5,True,14,2022-01-10T08:59:35.000000000Z,1.13349,1.13355,1.13348,1.13348
32292,EUR_USD,S5,True,11,2022-01-10T08:59:40.000000000Z,1.13347,1.13353,1.13346,1.13353
32308,EUR_USD,S5,True,7,2022-01-10T08:59:45.000000000Z,1.13354,1.13358,1.13354,1.13356
32341,EUR_USD,S5,True,2,2022-01-10T08:59:55.000000000Z,1.13358,1.13358,1.13356,1.13356
32357,EUR_USD,S5,True,9,2022-01-10T09:00:00.000000000Z,1.13358,1.13362,1.13354,1.13354
32386,EUR_USD,S5,True,12,2022-01-10T09:00:10.000000000Z,1.13353,1.13367,1.13353,1.13365
32401,EUR_USD,S5,True,15,2022-01-10T09:00:15.000000000Z,1.13364,1.13364,1.13352,1.13352
32432,EUR_USD,S5,True,2,2022-01-10T09:00:25.000000000Z,1.13356,1.13356,1.13354,1.13354
32464,EUR_USD,S5,True,1,2022-01-10T09:00:35.000000000Z,1.13346,1.13346,1.13346,1.13346
32497,EUR_USD,S5,True,1,2022-01-10T09:00:45.000000000Z,1.13347,1.13347,1.13347,1.13347
32527,EUR_USD,S5,True,1,2022-01-10T09:00:55.000000000Z,1.13352,1.13352,1.13352,1.13352
32560,EUR_USD,S5,True,7,2022-01-10T09:01:00.000000000Z,1.1335,1.1335,1.13342,1.13342
32594,EUR_USD,S5,True,2,2022-01-10T09:01:15.000000000Z,1.13337,1.13337,1.13336,1.13336
32655,EUR_USD,S5,True,11,2022-01-10T09:01:30.000000000Z,1.1335,1.13356,1.13348,1.13356
32688,EUR_USD,S5,True,3,2022-01-10T09:01:45.000000000Z,1.13353,1.13354,1.13353,1.13353
32718,EUR_USD,S5,True,5,2022-01-10T09:01:50.000000000Z,1.13352,1.13352,1.13346,1.13348
32734,EUR_USD,S5,True,6,2022-01-10T09:02:00.000000000Z,1.13346,1.13346,1.1334,1.1334
32764,EUR_USD,S5,True,3,2022-01-10T09:02:10.000000000Z,1.13346,1.13347,1.13346,1.13346
32830,EUR_USD,S5,True,3,2022-01-10T09:02:25.000000000Z,1.13344,1.13345,1.13343,1.13343
32848,EUR_USD,S5,True,8,2022-01-10T09:02:35.000000000Z,1.13342,1.13347,1.13342,1.13347
32883,EUR_USD,S5,True,9,2022-01-10T09:02:45.000000000Z,1.13346,1.13348,1.13342,1.13342
32917,EUR_USD,S5,True,15,2022-01-10T09:02:55.000000000Z,1.13338,1.13338,1.13332,1.13336
32946,EUR_USD,S5,True,15,2022-01-10T09:03:00.000000000Z,1.13337,1.13343,1.13336,1.13342
32997,EUR_USD,S5,True,5,2022-01-10T09:03:15.000000000Z,1.13344,1.13348,1.13343,1.13348
33012,EUR_USD,S5,True,10,2022-01-10T09:03:30.000000000Z,1.13356,1.13358,1.13354,1.13358
33030,EUR_USD,S5,True,12,2022-01-10T09:03:35.000000000Z,1.13356,1.13356,1.13347,1.13348
33045,EUR_USD,S5,True,3,2022-01-10T09:03:40.000000000Z,1.13347,1.13349,1.13347,1.13349
33075,EUR_USD,S5,True,6,2022-01-10T09:03:45.000000000Z,1.13348,1.13348,1.13347,1.13348
33108,EUR_USD,S5,True,10,2022-01-10T09:04:00.000000000Z,1.1335,1.13352,1.13347,1.13348
33141,EUR_USD,S5,True,3,2022-01-10T09:04:10.000000000Z,1.13354,1.13357,1.13354,1.13357
33186,EUR_USD,S5,True,2,2022-01-10T09:04:20.000000000Z,1.13358,1.13358,1.13356,1.13356
33251,EUR_USD,S5,True,3,2022-01-10T09:04:45.000000000Z,1.1336,1.1336,1.13358,1.13358
33285,EUR_USD,S5,True,2,2022-01-10T09:04:55.000000000Z,1.1336,1.13362,1.1336,1.13362
33301,EUR_USD,S5,True,5,2022-01-10T09:05:00.000000000Z,1.1336,1.13361,1.1336,1.1336
33333,EUR_USD,S5,True,8,2022-01-10T09:05:10.000000000Z,1.1336,1.13368,1.13359,1.13368
33350,EUR_USD,S5,True,8,2022-01-10T09:05:15.000000000Z,1.13366,1.13372,1.13366,1.13372
33382,EUR_USD,S5,True,4,2022-01-10T09:05:25.000000000Z,1.13374,1.13378,1.13374,1.13378
33413,EUR_USD,S5,True,8,2022-01-10T09:05:35.000000000Z,1.1337,1.13375,1.1337,1.13372
33430,EUR_USD,S5,True,1,2022-01-10T09:05:40.000000000Z,1.13374,1.13374,1.13374,1.13374
33478,EUR_USD,S5,True,2,2022-01-10T09:05:50.000000000Z,1.13375,1.13376,1.13375,1.13376
33509,EUR_USD,S5,True,1,2022-01-10T09:06:05.000000000Z,1.13378,1.13378,1.13378,1.13378
33542,EUR_USD,S5,True,7,2022-01-10T09:06:10.000000000Z,1.13377,1.13378,1.13372,1.13372
33574,EUR_USD,S5,True,7,2022-01-10T09:06:25.000000000Z,1.13368,1.13375,1.13368,1.13375
33652,EUR_USD,S5,True,1,2022-01-10T09:06:45.000000000Z,1.13376,1.13376,1.13376,1.13376
33670,EUR_USD,S5,True,1,2022-01-10T09:06:55.000000000Z,1.13378,1.13378,1.13378,1.13378
33703,EUR_USD,S5,True,2,2022-01-10T09:07:00.000000000Z,1.13378,1.13378,1.13378,1.13378
33754,EUR_USD,S5,True,9,2022-01-10T09:07:20.000000000Z,1.13382,1.13388,1.13382,1.13382
33769,EUR_USD,S5,True,4,2022-01-10T09:07:25.000000000Z,1.13381,1.13382,1.1338,1.13382
33803,EUR_USD,S5,True,13,2022-01-10T09:07:35.000000000Z,1.13389,1.13389,1.13382,1.13382
33819,EUR_USD,S5,True,8,2022-01-10T09:07:40.000000000Z,1.13381,1.13382,1.1338,1.13382
33837,EUR_USD,S5,True,7,2022-01-10T09:07:45.000000000Z,1.13381,1.13384,1.13381,1.13384
33870,EUR_USD,S5,True,7,2022-01-10T09:07:55.000000000Z,1.13386,1.13392,1.13386,1.13392
33886,EUR_USD,S5,True,4,2022-01-10T09:08:00.000000000Z,1.13392,1.13392,1.13392,1.13392
33917,EUR_USD,S5,True,7,2022-01-10T09:08:10.000000000Z,1.13392,1.13395,1.13392,1.13394
33967,EUR_USD,S5,True,3,2022-01-10T09:08:25.000000000Z,1.13386,1.13386,1.13382,1.13382
34000,EUR_USD,S5,True,4,2022-01-10T09:08:35.000000000Z,1.13381,1.13381,1.13377,1.13377
34015,EUR_USD,S5,True,3,2022-01-10T09:08:40.000000000Z,1.13378,1.13378,1.13376,1.13376
34060,EUR_USD,S5,True,5,2022-01-10T09:08:55.000000000Z,1.1338,1.13382,1.13378,1.13378
34093,EUR_USD,S5,True,5,2022-01-10T09:09:00.000000000Z,1.13376,1.13379,1.13376,1.13376
34159,EUR_USD,S5,True,8,2022-01-10T09:09:25.000000000Z,1.13366,1.13366,1.13363,1.13363
34174,EUR_USD,S5,True,7,2022-01-10T09:09:30.000000000Z,1.13364,1.13366,1.13362,1.13364
34254,EUR_USD,S5,True,1,2022-01-10T09:09:55.000000000Z,1.13372,1.13372,1.13372,1.13372
34286,EUR_USD,S5,True,4,2022-01-10T09:10:05.000000000Z,1.13375,1.13376,1.13375,1.13376
34302,EUR_USD,S5,True,9,2022-01-10T09:10:10.000000000Z,1.13378,1.13388,1.13378,1.13388
34318,EUR_USD,S5,True,3,2022-01-10T09:10:15.000000000Z,1.13386,1.1339,1.13386,1.1339
34381,EUR_USD,S5,True,2,2022-01-10T09:10:35.000000000Z,1.13397,1.13398,1.13397,1.13398
34397,EUR_USD,S5,True,5,2022-01-10T09:10:40.000000000Z,1.13397,1.13401,1.13397,1.13401
34413,EUR_USD,S5,True,10,2022-01-10T09:10:45.000000000Z,1.134,1.13402,1.134,1.13401
34463,EUR_USD,S5,True,4,2022-01-10T09:11:00.000000000Z,1.13392,1.13392,1.13387,1.13387
34479,EUR_USD,S5,True,2,2022-01-10T09:11:05.000000000Z,1.13388,1.13388,1.13386,1.13386
34511,EUR_USD,S5,True,5,2022-01-10T09:11:15.000000000Z,1.13386,1.13388,1.13386,1.13386
34543,EUR_USD,S5,True,4,2022-01-10T09:11:25.000000000Z,1.13389,1.13389,1.13386,1.13386
34586,EUR_USD,S5,True,2,2022-01-10T09:11:35.000000000Z,1.13388,1.1339,1.13388,1.1339
34604,EUR_USD,S5,True,5,2022-01-10T09:11:45.000000000Z,1.13388,1.13389,1.13386,1.13388
34635,EUR_USD,S5,True,10,2022-01-10T09:11:55.000000000Z,1.13385,1.13385,1.13376,1.13378
34668,EUR_USD,S5,True,8,2022-01-10T09:12:00.000000000Z,1.13378,1.13378,1.13372,1.13372
34693,EUR_USD,S5,True,8,2022-01-10T09:12:10.000000000Z,1.1337,1.13372,1.13366,1.13367
34710,EUR_USD,S5,True,3,2022-01-10T09:12:20.000000000Z,1.13366,1.13366,1.13361,1.13361
34742,EUR_USD,S5,True,3,2022-01-10T09:12:30.000000000Z,1.13364,1.13366,1.13364,1.13364
34793,EUR_USD,S5,True,3,2022-01-10T09:12:40.000000000Z,1.13366,1.13368,1.13366,1.13368
34811,EUR_USD,S5,True,4,2022-01-10T09:12:50.000000000Z,1.13367,1.13369,1.13367,1.13368
34892,EUR_USD,S5,True,6,2022-01-10T09:13:10.000000000Z,1.13388,1.13393,1.13388,1.13393
34926,EUR_USD,S5,True,9,2022-01-10T09:13:25.000000000Z,1.13391,1.13391,1.13387,1.13388
34972,EUR_USD,S5,True,2,2022-01-10T09:13:35.000000000Z,1.13387,1.13388,1.13387,1.13388
34988,EUR_USD,S5,True,11,2022-01-10T09:13:45.000000000Z,1.1339,1.13398,1.1339,1.13397
35004,EUR_USD,S5,True,9,2022-01-10T09:13:50.000000000Z,1.13398,1.13403,1.13398,1.13403
35031,EUR_USD,S5,True,11,2022-01-10T09:14:00.000000000Z,1.13404,1.13408,1.13404,1.13404
35043,EUR_USD,S5,True,4,2022-01-10T09:14:05.000000000Z,1.13404,1.13404,1.13402,1.13402
35071,EUR_USD,S5,True,3,2022-01-10T09:14:10.000000000Z,1.13403,1.13404,1.13402,1.13404
35096,EUR_USD,S5,True,1,2022-01-10T09:14:25.000000000Z,1.13402,1.13402,1.13402,1.13402
35111,EUR_USD,S5,True,13,2022-01-10T09:14:30.000000000Z,1.13404,1.13414,1.13404,1.13414
35126,EUR_USD,S5,True,2,2022-01-10T09:14:35.000000000Z,1.13412,1.13412,1.13412,1.13412
35174,EUR_USD,S5,True,7,2022-01-10T09:14:45.000000000Z,1.13402,1.13402,1.13395,1.13396
35191,EUR_USD,S5,True,6,2022-01-10T09:14:55.000000000Z,1.13394,1.13394,1.13388,1.13389
35221,EUR_USD,S5,True,17,2022-01-10T09:15:00.000000000Z,1.13388,1.13392,1.13387,1.13392
35236,EUR_USD,S5,True,4,2022-01-10T09:15:10.000000000Z,1.13394,1.13395,1.13392,1.13395
35267,EUR_USD,S5,True,3,2022-01-10T09:15:15.000000000Z,1.13397,1.13398,1.13397,1.13398
35315,EUR_USD,S5,True,4,2022-01-10T09:15:30.000000000Z,1.13398,1.13398,1.13396,1.13397
35395,EUR_USD,S5,True,3,2022-01-10T09:16:00.000000000Z,1.13406,1.13408,1.13406,1.13406
35441,EUR_USD,S5,True,2,2022-01-10T09:16:10.000000000Z,1.13408,1.13408,1.13408,1.13408
35537,EUR_USD,S5,True,1,2022-01-10T09:16:40.000000000Z,1.13409,1.13409,1.13409,1.13409
35568,EUR_USD,S5,True,4,2022-01-10T09:16:55.000000000Z,1.1341,1.1341,1.13408,1.13408
35585,EUR_USD,S5,True,18,2022-01-10T09:17:00.000000000Z,1.13406,1.13416,1.13404,1.13416
35600,EUR_USD,S5,True,5,2022-01-10T09:17:05.000000000Z,1.13416,1.13416,1.13414,1.13414
35646,EUR_USD,S5,True,9,2022-01-10T09:17:20.000000000Z,1.13425,1.13428,1.13423,1.13426
35679,EUR_USD,S5,True,12,2022-01-10T09:17:30.000000000Z,1.13429,1.13431,1.13428,1.13431
35697,EUR_USD,S5,True,5,2022-01-10T09:17:35.000000000Z,1.13433,1.13434,1.13428,1.13428
35730,EUR_USD,S5,True,5,2022-01-10T09:17:45.000000000Z,1.13432,1.13434,1.13432,1.13432
35747,EUR_USD,S5,True,11,2022-01-10T09:17:50.000000000Z,1.1343,1.13436,1.1343,1.13436
35763,EUR_USD,S5,True,6,2022-01-10T09:17:55.000000000Z,1.13434,1.13436,1.13434,1.13434
35813,EUR_USD,S5,True,8,2022-01-10T09:18:10.000000000Z,1.13438,1.13442,1.13436,1.13442
35845,EUR_USD,S5,True,11,2022-01-10T09:18:20.000000000Z,1.13437,1.13438,1.13432,1.13433
35896,EUR_USD,S5,True,1,2022-01-10T09:18:30.000000000Z,1.13432,1.13432,1.13432,1.13432
35942,EUR_USD,S5,True,7,2022-01-10T09:18:50.000000000Z,1.13436,1.13436,1.13432,1.13434
35972,EUR_USD,S5,True,5,2022-01-10T09:19:00.000000000Z,1.13426,1.13426,1.13424,1.13424
35987,EUR_USD,S5,True,15,2022-01-10T09:19:05.000000000Z,1.13423,1.13432,1.13423,1.13432
36003,EUR_USD,S5,True,10,2022-01-10T09:19:10.000000000Z,1.13431,1.13432,1.13429,1.1343
36068,EUR_USD,S5,True,14,2022-01-10T09:19:30.000000000Z,1.13444,1.13446,1.13444,1.13444
36101,EUR_USD,S5,True,3,2022-01-10T09:19:40.000000000Z,1.1344,1.1344,1.1344,1.1344
36150,EUR_USD,S5,True,1,2022-01-10T09:19:50.000000000Z,1.13432,1.13432,1.13432,1.13432
36183,EUR_USD,S5,True,6,2022-01-10T09:20:05.000000000Z,1.1342,1.13428,1.1342,1.13426
36232,EUR_USD,S5,True,2,2022-01-10T09:20:20.000000000Z,1.13421,1.13421,1.1342,1.1342
36266,EUR_USD,S5,True,3,2022-01-10T09:20:30.000000000Z,1.13418,1.13418,1.13415,1.13415
36331,EUR_USD,S5,True,6,2022-01-10T09:20:50.000000000Z,1.1341,1.1341,1.13407,1.13409
36347,EUR_USD,S5,True,15,2022-01-10T09:20:55.000000000Z,1.13408,1.1341,1.13404,1.13404
36412,EUR_USD,S5,True,2,2022-01-10T09:21:10.000000000Z,1.13409,1.1341,1.13409,1.1341
36461,EUR_USD,S5,True,4,2022-01-10T09:21:30.000000000Z,1.13398,1.13398,1.13395,1.13396
36475,EUR_USD,S5,True,5,2022-01-10T09:21:35.000000000Z,1.13395,1.13395,1.13393,1.13394
36493,EUR_USD,S5,True,6,2022-01-10T09:21:40.000000000Z,1.13392,1.13393,1.1339,1.13392
36509,EUR_USD,S5,True,12,2022-01-10T09:21:45.000000000Z,1.13392,1.13392,1.13387,1.13388
36572,EUR_USD,S5,True,1,2022-01-10T09:22:00.000000000Z,1.13388,1.13388,1.13388,1.13388
36673,EUR_USD,S5,True,4,2022-01-10T09:22:30.000000000Z,1.13402,1.13402,1.13398,1.13399
36708,EUR_USD,S5,True,2,2022-01-10T09:22:45.000000000Z,1.134,1.13401,1.134,1.13401
36757,EUR_USD,S5,True,3,2022-01-10T09:22:55.000000000Z,1.13402,1.13403,1.13401,1.13401
36839,EUR_USD,S5,True,1,2022-01-10T09:23:20.000000000Z,1.13388,1.13388,1.13388,1.13388
36856,EUR_USD,S5,True,4,2022-01-10T09:23:30.000000000Z,1.13386,1.13386,1.13383,1.13384
36872,EUR_USD,S5,True,14,2022-01-10T09:23:35.000000000Z,1.13383,1.13383,1.13373,1.13374
36921,EUR_USD,S5,True,12,2022-01-10T09:23:50.000000000Z,1.13376,1.13376,1.13367,1.13367
36937,EUR_USD,S5,True,4,2022-01-10T09:23:55.000000000Z,1.13366,1.13368,1.13364,1.13368
36969,EUR_USD,S5,True,2,2022-01-10T09:24:05.000000000Z,1.1337,1.1337,1.13368,1.13368
36987,EUR_USD,S5,True,2,2022-01-10T09:24:10.000000000Z,1.1337,1.1337,1.13369,1.13369
37002,EUR_USD,S5,True,5,2022-01-10T09:24:15.000000000Z,1.1337,1.13376,1.1337,1.13374
37021,EUR_USD,S5,True,4,2022-01-10T09:24:20.000000000Z,1.13376,1.13376,1.13372,1.13374
37053,EUR_USD,S5,True,6,2022-01-10T09:24:30.000000000Z,1.13368,1.13369,1.13367,1.13369
37084,EUR_USD,S5,True,6,2022-01-10T09:24:40.000000000Z,1.13372,1.13372,1.1337,1.1337
37101,EUR_USD,S5,True,3,2022-01-10T09:24:45.000000000Z,1.1337,1.13372,1.1337,1.13372
37132,EUR_USD,S5,True,1,2022-01-10T09:24:55.000000000Z,1.13374,1.13374,1.13374,1.13374
37147,EUR_USD,S5,True,10,2022-01-10T09:25:00.000000000Z,1.13373,1.13378,1.13373,1.13378
37165,EUR_USD,S5,True,3,2022-01-10T09:25:05.000000000Z,1.13376,1.13378,1.13376,1.13377
37196,EUR_USD,S5,True,14,2022-01-10T09:25:10.000000000Z,1.13376,1.13383,1.13376,1.13379
37212,EUR_USD,S5,True,4,2022-01-10T09:25:20.000000000Z,1.13381,1.13381,1.1338,1.1338
37307,EUR_USD,S5,True,6,2022-01-10T09:25:45.000000000Z,1.13369,1.13369,1.13364,1.13365
37487,EUR_USD,S5,True,6,2022-01-10T09:26:40.000000000Z,1.13367,1.13368,1.13364,1.13368
37504,EUR_USD,S5,True,9,2022-01-10T09:26:50.000000000Z,1.13366,1.13366,1.13358,1.13362
37619,EUR_USD,S5,True,1,2022-01-10T09:27:20.000000000Z,1.1336,1.1336,1.1336,1.1336
37687,EUR_USD,S5,True,3,2022-01-10T09:27:40.000000000Z,1.13352,1.13356,1.13352,1.13356
37718,EUR_USD,S5,True,5,2022-01-10T09:27:55.000000000Z,1.13352,1.13354,1.13352,1.13354
37787,EUR_USD,S5,True,1,2022-01-10T09:28:15.000000000Z,1.1336,1.1336,1.1336,1.1336
37867,EUR_USD,S5,True,3,2022-01-10T09:28:35.000000000Z,1.13352,1.13352,1.1335,1.13351
37882,EUR_USD,S5,True,3,2022-01-10T09:28:45.000000000Z,1.1335,1.1335,1.13347,1.13348
37943,EUR_USD,S5,True,11,2022-01-10T09:29:05.000000000Z,1.13342,1.13353,1.13342,1.13351
37973,EUR_USD,S5,True,1,2022-01-10T09:29:15.000000000Z,1.1335,1.1335,1.1335,1.1335
37990,EUR_USD,S5,True,6,2022-01-10T09:29:20.000000000Z,1.13352,1.13352,1.1335,1.13352
38005,EUR_USD,S5,True,9,2022-01-10T09:29:25.000000000Z,1.13351,1.13352,1.13347,1.13347
38035,EUR_USD,S5,True,4,2022-01-10T09:29:30.000000000Z,1.13348,1.13349,1.13348,1.13349
38051,EUR_USD,S5,True,10,2022-01-10T09:29:40.000000000Z,1.13348,1.13358,1.13348,1.13356
38099,EUR_USD,S5,True,5,2022-01-10T09:29:55.000000000Z,1.13356,1.13358,1.13356,1.13356
38116,EUR_USD,S5,True,4,2022-01-10T09:30:00.000000000Z,1.13354,1.13354,1.13352,1.13354
38133,EUR_USD,S5,True,4,2022-01-10T09:30:05.000000000Z,1.13355,1.13358,1.13355,1.13356
38180,EUR_USD,S5,True,16,2022-01-10T09:30:20.000000000Z,1.13346,1.13354,1.13346,1.13352
38211,EUR_USD,S5,True,3,2022-01-10T09:30:30.000000000Z,1.13358,1.13358,1.13355,1.13355
38226,EUR_USD,S5,True,6,2022-01-10T09:30:35.000000000Z,1.13356,1.13356,1.13348,1.1335
38258,EUR_USD,S5,True,4,2022-01-10T09:30:45.000000000Z,1.13344,1.13344,1.13338,1.13338
38274,EUR_USD,S5,True,12,2022-01-10T09:30:50.000000000Z,1.1334,1.13342,1.13337,1.13341
38288,EUR_USD,S5,True,3,2022-01-10T09:30:55.000000000Z,1.13342,1.13344,1.13342,1.13343
38322,EUR_USD,S5,True,12,2022-01-10T09:31:05.000000000Z,1.13341,1.13342,1.13339,1.13342
38337,EUR_USD,S5,True,8,2022-01-10T09:31:10.000000000Z,1.13341,1.13348,1.13341,1.13348
38370,EUR_USD,S5,True,9,2022-01-10T09:31:20.000000000Z,1.13348,1.13348,1.13344,1.13348
38407,EUR_USD,S5,True,11,2022-01-10T09:31:25.000000000Z,1.13346,1.13346,1.13341,1.13342
38423,EUR_USD,S5,True,4,2022-01-10T09:31:35.000000000Z,1.13344,1.13344,1.13342,1.13342
38440,EUR_USD,S5,True,9,2022-01-10T09:31:40.000000000Z,1.13344,1.13344,1.1334,1.13342
38456,EUR_USD,S5,True,7,2022-01-10T09:31:45.000000000Z,1.13344,1.13348,1.13343,1.13348
38470,EUR_USD,S5,True,8,2022-01-10T09:31:50.000000000Z,1.13345,1.13348,1.13342,1.13348
38534,EUR_USD,S5,True,2,2022-01-10T09:32:05.000000000Z,1.13354,1.13354,1.13353,1.13353
38613,EUR_USD,S5,True,6,2022-01-10T09:32:30.000000000Z,1.1335,1.1335,1.13348,1.13349
38664,EUR_USD,S5,True,2,2022-01-10T09:32:45.000000000Z,1.13348,1.13348,1.13347,1.13347
38829,EUR_USD,S5,True,4,2022-01-10T09:33:40.000000000Z,1.13343,1.13346,1.13343,1.13346
38862,EUR_USD,S5,True,3,2022-01-10T09:33:45.000000000Z,1.13345,1.13345,1.13342,1.13342
38919,EUR_USD,S5,True,5,2022-01-10T09:34:10.000000000Z,1.1334,1.13344,1.1334,1.13342
38971,EUR_USD,S5,True,1,2022-01-10T09:34:25.000000000Z,1.13338,1.13338,1.13338,1.13338
39003,EUR_USD,S5,True,12,2022-01-10T09:34:35.000000000Z,1.13338,1.1334,1.13338,1.13338
39029,EUR_USD,S5,True,2,2022-01-10T09:34:45.000000000Z,1.13341,1.13342,1.13341,1.13342
39082,EUR_USD,S5,True,7,2022-01-10T09:35:00.000000000Z,1.13349,1.13352,1.13349,1.13352
39127,EUR_USD,S5,True,6,2022-01-10T09:35:15.000000000Z,1.13351,1.13352,1.13351,1.13352
39229,EUR_USD,S5,True,1,2022-01-10T09:35:55.000000000Z,1.1334,1.1334,1.1334,1.1334
39246,EUR_USD,S5,True,18,2022-01-10T09:36:00.000000000Z,1.13341,1.13346,1.13341,1.13343
39262,EUR_USD,S5,True,14,2022-01-10T09:36:05.000000000Z,1.13344,1.13345,1.13342,1.13343
39308,EUR_USD,S5,True,4,2022-01-10T09:36:20.000000000Z,1.13343,1.13344,1.13343,1.13344
